insertion
1000, 0.001700
2000, 0.005685
3000, 0.009718
4000, 0.015271
5000, 0.028711
6000, 0.040429
7000, 0.053149
8000, 0.062548
9000, 0.079498
10000, 0.091803
11000, 0.112111
12000, 0.139100
13000, 0.169663
14000, 0.197467
15000, 0.224946
16000, 0.244498
17000, 0.271514
18000, 0.312766
19000, 0.347307
20000, 0.381946
21000, 0.413514
22000, 0.460594
23000, 0.498137
24000, 0.538225
25000, 0.618601
26000, 0.659125
27000, 0.691338
28000, 0.733491
29000, 0.833042
30000, 0.858659
31000, 0.921805
32000, 1.000173
33000, 1.040232
34000, 1.095826
35000, 1.156169
36000, 1.252144
37000, 1.290483
38000, 1.483565
39000, 1.479717
40000, 1.524286
41000, 1.580113
42000, 1.734763
43000, 1.782326
44000, 1.790748
45000, 1.926392
46000, 2.026006
47000, 2.087629
48000, 2.205414
49000, 2.303009
50000, 2.388472
51000, 2.435642
52000, 2.555214
53000, 2.711269
54000, 3.110638
55000, 2.855110
56000, 2.984441
57000, 3.086721
58000, 3.131994
59000, 3.312576
60000, 3.444827
61000, 3.515095
62000, 3.644543
63000, 4.271134
64000, 3.914639
65000, 3.996668
66000, 4.085897
67000, 4.309333
68000, 4.329387
69000, 4.507734
70000, 4.922734
71000, 4.893804
72000, 4.902915
73000, 5.066428
74000, 5.148907
75000, 5.272928
76000, 5.739942
77000, 5.969882
78000, 6.139595
79000, 5.999105
80000, 6.045235
81000, 6.383506
82000, 6.491872
83000, 6.516500
84000, 6.691567
85000, 6.860509
86000, 6.979086
87000, 7.241080
88000, 7.368119
89000, 7.728072
90000, 7.761403
91000, 8.006417
92000, 8.094268
93000, 8.411173
94000, 8.611745
95000, 8.715093
96000, 8.944584
97000, 9.165488
98000, 9.157103
99000, 9.297738
100000, 9.780366
